season_year,round_number,circuit_id,driver_id,starting_grid_position,finishing_position,grid_penalty_places,grid_penalty_flag,q2_flag,q3_flag,driver_points_scored,driver_championship_rank,constructor_id,constructor_points_scored,constructor_championship_rank,rqtd_sec,rqtd_pct
2023,15,marina_bay,russell,2,16,0,0,1,1,109,7,mercedes,289,2,0.07199999999998852,0.07913479293060188
2023,15,marina_bay,bottas,16,17,0,0,0,0,6,15,alfa,10,9,1.8249999999999886,2.0058471819220935
2023,15,marina_bay,ocon,8,18,0,0,1,1,36,12,alpine,81,6,0.688999999999993,0.7572760045722271
2023,15,marina_bay,tsunoda,15,19,0,0,1,0,3,17,alphatauri,5,10,1.0069999999999908,1.1067880066824909
2023,15,marina_bay,stroll,0,20,-20,0,0,0,47,9,aston_martin,217,4,2.4129999999999825,2.6521146575221755
2023,16,suzuka,max_verstappen,1,1,0,0,1,1,400,1,red_bull,623,1,0.0,0.0
2023,16,suzuka,norris,3,2,0,0,1,1,115,7,mclaren,172,5,0.6159999999999997,0.6930927011487675
2023,16,suzuka,piastri,2,3,0,0,1,1,57,9,mclaren,172,5,0.5810000000000031,0.6537124340380451
2023,16,suzuka,leclerc,4,4,0,0,1,1,135,6,ferrari,285,3,0.6650000000000063,0.7482250751037922
2023,16,suzuka,hamilton,7,5,0,0,1,1,190,3,mercedes,305,2,1.031000000000006,1.1600301540330982
2023,16,suzuka,sainz,6,6,0,0,1,1,150,5,ferrari,285,3,0.972999999999999,1.094771425678176
2023,16,suzuka,russell,8,7,0,0,1,1,115,8,mercedes,305,2,1.3419999999999987,1.5099519560741292
2023,16,suzuka,alonso,10,8,0,0,1,1,174,4,aston_martin,221,4,1.588000000000008,1.786738976338098
2023,16,suzuka,ocon,14,9,0,0,1,0,38,12,alpine,84,6,1.7090000000000032,1.9228821854923028
2023,16,suzuka,gasly,12,10,0,0,1,0,46,11,alpine,84,6,1.632000000000005,1.836245597848718
2023,16,suzuka,lawson,11,11,0,0,1,0,2,19,alphatauri,5,10,1.5480000000000018,1.741732956782971
2023,16,suzuka,tsunoda,9,12,0,0,1,1,3,17,alphatauri,5,10,1.3270000000000124,1.4930746987409815
2023,16,suzuka,zhou,19,13,0,0,0,0,4,16,alfa,10,9,2.521000000000001,2.836504382461147
2023,16,suzuka,hulkenberg,18,14,0,0,0,0,9,14,haas,12,8,2.4220000000000113,2.725114484062252
2023,16,suzuka,kevin_magnussen,15,15,0,0,1,0,3,18,haas,12,8,1.7879999999999967,2.0117690741136673
2023,16,suzuka,albon,13,16,0,0,1,0,21,13,williams,21,7,1.6600000000000108,1.8677498115373004
2023,16,suzuka,sargeant,20,17,0,0,0,0,0,20,williams,21,7,,
2023,16,suzuka,stroll,17,18,0,0,0,0,47,10,aston_martin,221,4,2.304000000000002,2.5923467263746502
2023,16,suzuka,perez,5,19,0,0,1,1,223,2,red_bull,623,1,0.7730000000000103,0.8697413279026289
2023,16,suzuka,bottas,16,20,0,0,0,0,6,15,alfa,10,9,2.1720000000000113,2.4438268618427905
2023,17,losail,max_verstappen,1,1,0,0,1,1,433,1,red_bull,657,1,0.0,0.0
2023,17,losail,piastri,6,2,0,0,1,1,83,9,mclaren,219,5,0.7620000000000005,0.909546659027427
2023,17,losail,norris,10,3,0,0,1,1,136,7,mclaren,219,5,0.9070000000000107,1.0826231230155914
2023,17,losail,russell,2,4,0,0,1,1,132,8,mercedes,326,2,0.4410000000000025,0.526391176681229
2023,17,losail,leclerc,5,5,0,0,1,1,145,6,ferrari,298,3,0.646000000000015,0.7710854878369311
2023,17,losail,alonso,4,6,0,0,1,1,183,4,aston_martin,230,4,0.5910000000000082,0.7054357946000289
2023,17,losail,ocon,8,7,0,0,1,1,44,12,alpine,90,6,0.9850000000000136,1.1757263243333815
2023,17,losail,bottas,9,8,0,0,1,1,10,14,alfa,16,8,1.2800000000000011,1.5278474062403014
2023,17,losail,zhou,19,9,-1,0,0,0,6,16,alfa,16,8,3.6540000000000106,4.3615268925016215
2023,17,losail,perez,20,10,7,1,1,0,224,2,red_bull,657,1,1.6840000000000117,2.010074243834903
2023,17,losail,stroll,16,11,-1,0,0,0,47,10,aston_martin,230,4,2.5670000000000073,3.0640502279834836
2023,17,losail,gasly,7,12,0,0,1,1,46,11,alpine,90,6,0.7750000000000057,0.9250638592470661
2023,17,losail,albon,13,13,-1,0,1,0,23,13,williams,23,7,1.929000000000002,2.3025137864355782
2023,17,losail,kevin_magnussen,18,14,-1,0,0,0,3,18,haas,12,9,3.2680000000000007,3.9007854090572724
2023,17,losail,tsunoda,11,15,0,0,1,0,3,17,alphatauri,5,10,1.5230000000000103,1.8178996872687536
2023,17,losail,hulkenberg,14,16,-1,0,1,0,9,15,haas,12,9,2.0050000000000097,2.393229726181101
2023,17,losail,lawson,17,17,-1,0,0,0,2,19,alphatauri,5,10,2.8570000000000135,3.4102031559598123
2023,17,losail,sargeant,15,18,-1,0,0,0,0,20,williams,23,7,2.4320000000000164,2.9029100718565903
2023,17,losail,hamilton,3,19,0,0,1,1,194,3,mercedes,326,2,0.5270000000000152,0.6290434242880227
2023,17,losail,sainz,12,20,0,0,1,0,153,5,ferrari,298,3,1.5500000000000114,1.8501277184941323
2023,18,americas,max_verstappen,6,1,0,0,1,1,466,1,red_bull,706,1,0.2850000000000108,0.3008772948492
2023,18,americas,norris,2,2,0,0,1,1,159,6,mclaren,242,4,0.13000000000000966,0.1372422748435076
2023,18,americas,sainz,4,3,0,0,1,1,171,5,ferrari,322,3,0.2219999999999942,0.23436757704040634
2023,18,americas,perez,9,4,0,0,1,1,240,2,red_bull,706,1,0.45000000000000284,0.4750694129197708
2023,18,americas,russell,5,5,0,0,1,1,143,8,mercedes,344,2,0.35600000000000875,0.3758326911098786
2023,18,americas,gasly,7,6,0,0,1,1,56,10,alpine,100,6,0.36599999999999966,0.38638978917475697
2023,18,americas,stroll,20,7,1,1,0,0,53,11,aston_martin,236,5,1.8659999999999997,1.9699544989073337
2023,18,americas,tsunoda,11,8,0,0,1,0,8,16,alphatauri,10,10,0.9740000000000038,1.0282613515196992
2023,18,americas,albon,15,9,-3,0,0,0,25,13,williams,26,7,1.5919999999999987,1.6806900119295198
2023,18,americas,sargeant,16,10,-4,0,0,0,1,20,williams,26,7,2.103999999999999,2.2212134328515765
2023,18,americas,hulkenberg,18,11,2,1,0,0,9,15,haas,12,9,1.5120000000000005,1.5962332274104485
2023,18,americas,bottas,13,12,0,0,1,0,10,14,alfa,16,8,1.1350000000000051,1.1982306303643275
2023,18,americas,zhou,12,13,0,0,1,0,6,17,alfa,16,8,0.9750000000000085,1.0293170613261848
2023,18,americas,kevin_magnussen,17,14,3,1,1,0,3,18,haas,12,9,1.1569999999999965,1.2214562461070555
2023,18,americas,ricciardo,14,15,-1,0,1,0,0,22,alphatauri,10,10,1.2509999999999906,1.3206929679169699
2023,18,americas,alonso,19,16,2,1,0,0,183,4,aston_martin,236,5,1.5450000000000017,1.6310716510245626
2023,18,americas,piastri,10,17,0,0,1,1,83,9,mclaren,242,4,0.7439999999999998,0.7854480960273635
2023,18,americas,ocon,8,18,0,0,1,1,44,12,alpine,100,6,0.4309999999999974,0.45501092659649967
2023,18,americas,hamilton,3,19,0,0,1,1,201,3,mercedes,344,2,0.1389999999999958,0.14674366310187814
2023,18,americas,leclerc,1,20,0,0,1,1,151,7,ferrari,322,3,0.0,0.0
2023,19,rodriguez,max_verstappen,3,1,0,0,1,1,491,1,red_bull,731,1,0.09700000000000841,0.12570302983179182
2023,19,rodriguez,hamilton,6,2,0,0,1,1,220,3,mercedes,371,2,0.2880000000000109,0.3732213669232598
2023,19,rodriguez,leclerc,1,3,0,0,1,1,166,7,ferrari,349,3,0.0,0.0
2023,19,rodriguez,sainz,2,4,0,0,1,1,183,4,ferrari,349,3,0.06700000000000728,0.08682580411063512
2023,19,rodriguez,norris,17,5,-2,0,0,0,169,6,mclaren,256,4,4.388000000000005,5.6864422154835115
2023,19,rodriguez,russell,8,6,0,0,1,1,151,8,mercedes,371,2,0.507000000000005,0.6570251146878148
2023,19,rodriguez,ricciardo,4,7,0,0,1,1,6,17,alphatauri,16,8,0.21600000000000819,0.2799160251924615
2023,19,rodriguez,piastri,7,8,0,0,1,1,87,9,mclaren,256,4,0.45700000000000784,0.5922297384858721
2023,19,rodriguez,albon,14,9,0,0,1,0,27,13,williams,28,7,1.6620000000000061,2.1537983049529696
2023,19,rodriguez,ocon,15,10,-1,0,0,0,45,12,alpine,101,6,1.9140000000000015,2.480367001010819
2023,19,rodriguez,gasly,11,11,0,0,1,0,56,10,alpine,101,6,1.355000000000004,1.7559546950729699
2023,19,rodriguez,tsunoda,18,12,3,1,1,0,8,16,alphatauri,16,8,1.7240000000000038,2.234144571443397
2023,19,rodriguez,hulkenberg,12,13,0,0,1,0,9,15,haas,12,10,1.358000000000004,1.7598424176450855
2023,19,rodriguez,zhou,10,14,0,0,1,1,6,18,alfa,16,9,0.8840000000000003,1.1455822512505431
2023,19,rodriguez,bottas,9,15,0,0,1,1,10,14,alfa,16,9,0.8499999999999943,1.1015213954332248
2023,19,rodriguez,sargeant,19,16,-1,0,0,0,1,21,williams,28,7,,
2023,19,rodriguez,stroll,0,17,-18,0,0,0,53,11,aston_martin,236,5,2.061000000000007,2.6708654070445537
2023,19,rodriguez,alonso,13,18,0,0,1,0,183,5,aston_martin,236,5,1.5720000000000027,2.037166627789455
2023,19,rodriguez,kevin_magnussen,16,19,-1,0,0,0,3,19,haas,12,10,1.9969999999999999,2.5879273255060564
2023,19,rodriguez,perez,5,20,0,0,1,1,240,2,red_bull,731,1,0.257000000000005,0.33304823367805714
2023,20,interlagos,max_verstappen,1,1,0,0,1,1,524,1,red_bull,782,1,0.14100000000000534,0.20136816098028643
2023,20,interlagos,norris,6,2,-1,0,1,1,195,5,mclaren,282,4,0.0,0.0
2023,20,interlagos,alonso,4,3,0,0,1,1,198,4,aston_martin,261,5,0.21599999999999397,0.30847888490594944
2023,20,interlagos,perez,9,4,0,0,1,1,258,2,red_bull,782,1,0.1979999999999933,0.28277231116378143
2023,20,interlagos,stroll,3,5,0,0,1,1,63,10,aston_martin,261,5,0.3539999999999992,0.5055626169292005
2023,20,interlagos,sainz,7,6,-1,0,1,1,192,6,ferrari,362,3,0.2330000000000041,0.3327573156624464
2023,20,interlagos,gasly,15,7,2,1,1,0,62,11,alpine,108,6,0.5460000000000065,0.7797660701789555
2023,20,interlagos,hamilton,5,8,0,0,1,1,226,3,mercedes,382,2,0.24500000000000455,0.3498950314905658
2023,20,interlagos,tsunoda,16,9,0,0,0,0,13,14,alphatauri,21,8,0.8160000000000025,1.1653646763113867
2023,20,interlagos,ocon,14,10,2,1,1,0,46,12,alpine,108,6,0.5409999999999968,0.7726253552505558
2023,20,interlagos,sargeant,19,11,0,0,0,0,1,21,williams,28,7,1.0139999999999958,1.4481369874751904
2023,20,interlagos,hulkenberg,11,12,0,0,1,0,9,16,haas,12,10,0.4539999999999935,0.6483769154967733
2023,20,interlagos,ricciardo,17,13,0,0,0,0,6,17,alphatauri,21,8,0.8220000000000027,1.1739335342254575
2023,20,interlagos,piastri,10,14,0,0,1,1,87,9,mclaren,282,4,0.3089999999999975,0.44129618257380265
2023,20,interlagos,russell,8,15,2,1,1,1,156,8,mercedes,382,2,0.2950000000000017,0.4213021807743411
2023,20,interlagos,bottas,18,16,0,0,0,0,10,15,alfa,16,9,0.9339999999999975,1.3338855486211276
2023,20,interlagos,zhou,20,17,0,0,0,0,6,18,alfa,16,9,1.2540000000000049,1.7908913040373564
2023,20,interlagos,kevin_magnussen,12,18,-2,0,1,0,3,19,haas,12,10,0.5810000000000031,0.8297510746775982
2023,20,interlagos,albon,13,19,-2,0,1,0,27,13,williams,28,7,0.5999999999999943,0.8568857914054373
2023,20,interlagos,leclerc,2,20,0,0,1,1,170,7,ferrari,362,3,0.2819999999999965,0.40273632196055065
2023,21,vegas,max_verstappen,2,1,-1,0,1,1,549,1,red_bull,822,1,0.3780000000000001,0.40765265405604545
2023,21,vegas,leclerc,1,2,0,0,1,1,188,7,ferrari,388,3,0.0,0.0
2023,21,vegas,perez,11,3,-1,0,1,0,273,2,red_bull,822,1,1.1289999999999907,1.2175657312943455
2023,21,vegas,ocon,16,4,-1,0,0,0,58,12,alpine,120,6,2.108000000000004,2.273364536375988
2023,21,vegas,stroll,19,5,5,1,1,0,73,10,aston_martin,273,5,1.472999999999999,1.58855121540884
2023,21,vegas,sainz,12,6,10,1,1,1,200,4,ferrari,388,3,0.04400000000001114,0.047451631689066076
2023,21,vegas,hamilton,10,7,-1,0,1,0,232,3,mercedes,392,2,1.1110000000000042,1.1981537001488407
2023,21,vegas,russell,3,8,-1,0,1,1,160,8,mercedes,392,2,0.3859999999999957,0.41628022345403526
2023,21,vegas,alonso,9,9,-1,0,1,1,200,5,aston_martin,273,5,0.8290000000000077,0.8940318788689394
2023,21,vegas,piastri,18,10,-1,0,0,0,89,9,mclaren,284,4,2.1239999999999952,2.290619675172012
2023,21,vegas,gasly,4,11,-1,0,1,1,62,11,alpine,120,6,0.5130000000000052,0.5532428876474871
2023,21,vegas,albon,5,12,-1,0,1,1,27,13,williams,28,7,0.5970000000000084,0.6438323663266132
2023,21,vegas,kevin_magnussen,8,13,-1,0,1,1,3,19,haas,12,10,0.811000000000007,0.8746198477234124
2023,21,vegas,ricciardo,14,14,-1,0,1,0,6,17,alphatauri,21,8,1.5819999999999936,1.7061018484567425
2023,21,vegas,zhou,17,15,-1,0,0,0,6,18,alfa,16,9,2.1229999999999905,2.2895412289972494
2023,21,vegas,sargeant,6,16,-1,0,1,1,1,21,williams,28,7,0.7870000000000061,0.8487371395293763
2023,21,vegas,bottas,7,17,-1,0,1,1,10,15,alfa,16,9,0.7990000000000066,0.8616784936263944
2023,21,vegas,tsunoda,20,18,0,0,0,0,13,14,alphatauri,21,8,3.7210000000000036,4.012898216250038
2023,21,vegas,hulkenberg,13,19,0,0,1,0,9,16,haas,12,10,1.2530000000000001,1.3512930569635317
2023,21,vegas,norris,15,20,-1,0,0,0,195,6,mclaren,284,4,1.9770000000000039,2.1320880874835524
2023,22,yas_marina,max_verstappen,1,1,0,0,1,1,575,1,red_bull,860,1,0.0,0.0
2023,22,yas_marina,leclerc,2,2,0,0,1,1,206,5,ferrari,406,3,0.13900000000001,0.16657678710529922
2023,22,yas_marina,russell,4,3,0,0,1,1,175,8,mercedes,409,2,0.3430000000000035,0.41104919407992657
2023,22,yas_marina,perez,9,4,0,0,1,1,285,2,red_bull,860,1,0.6710000000000065,0.8041224758823295
2023,22,yas_marina,norris,5,5,0,0,1,1,205,6,mclaren,302,4,0.3710000000000093,0.4446042303313691
2023,22,yas_marina,piastri,3,6,0,0,1,1,97,9,mclaren,302,4,0.3370000000000033,0.4038588291689127
2023,22,yas_marina,alonso,7,7,0,0,1,1,206,4,aston_martin,280,5,0.63900000000001,0.7657738630235666
2023,22,yas_marina,tsunoda,6,8,0,0,1,1,17,14,alphatauri,25,8,0.5230000000000103,0.6267601414105206
2023,22,yas_marina,hamilton,11,9,0,0,1,0,234,3,mercedes,409,2,0.9140000000000157,1.0953322547786248
2023,22,yas_marina,stroll,13,10,0,0,1,0,74,10,aston_martin,280,5,0.960000000000008,1.1504583857630868
2023,22,yas_marina,ricciardo,15,11,0,0,1,0,6,17,alphatauri,25,8,0.9970000000000141,1.194798969381039
2023,22,yas_marina,ocon,12,12,0,0,1,0,58,12,alpine,120,6,0.945999999999998,1.1336808676373655
2023,22,yas_marina,gasly,10,13,0,0,1,1,62,11,alpine,120,6,0.6330000000000098,0.7585834981125306
2023,22,yas_marina,albon,14,14,0,0,1,0,27,13,williams,28,7,0.8530000000000086,1.0222302115165727
2023,22,yas_marina,hulkenberg,8,15,0,0,1,1,9,16,haas,12,10,0.6630000000000109,0.7945353226676444
2023,22,yas_marina,sargeant,20,16,0,0,0,0,1,21,williams,28,7,,
2023,22,yas_marina,zhou,19,17,0,0,0,0,6,18,alfa,16,9,1.7139999999999986,2.0540475762478305
2023,22,yas_marina,sainz,16,18,0,0,0,0,200,7,ferrari,406,3,1.2930000000000064,1.549523638324657
2023,22,yas_marina,bottas,18,19,0,0,0,0,10,15,alfa,16,9,1.3430000000000035,1.6094433459164836
2023,22,yas_marina,kevin_magnussen,17,20,0,0,0,0,3,19,haas,12,10,1.3190000000000026,1.580681886272406
2024,1,bahrain,max_verstappen,1,1,0,0,1,1,26,1,red_bull,44,1,0.014000000000010004,0.01570122806033858
2024,1,bahrain,perez,5,2,0,0,1,1,18,2,red_bull,44,1,0.3720000000000141,0.417204059888987
2024,1,bahrain,sainz,4,3,0,0,1,1,15,3,ferrari,27,2,0.34200000000001296,0.3835585711882583
2024,1,bahrain,leclerc,2,4,0,0,1,1,12,4,ferrari,27,2,0.0,0.0
2024,1,bahrain,russell,3,5,0,0,1,1,10,5,mercedes,16,3,0.3200000000000074,0.35888521280771357
2024,1,bahrain,norris,7,6,0,0,1,1,8,6,mclaren,12,4,0.4490000000000123,0.5035608142208492
2024,1,bahrain,hamilton,9,7,0,0,1,1,6,7,mercedes,16,3,0.5450000000000159,0.6112263780631677
2024,1,bahrain,piastri,8,8,0,0,1,1,4,8,mclaren,12,4,0.5180000000000007,0.580945438232483
2024,1,bahrain,alonso,6,9,0,0,1,1,2,9,aston_martin,3,5,0.37700000000000955,0.42281164133910476
2024,1,bahrain,stroll,12,10,0,0,1,0,1,10,aston_martin,3,5,0.8000000000000114,0.8972130320193061
2024,1,bahrain,zhou,17,11,0,0,0,0,0,11,sauber,0,6,1.592000000000013,1.785453933718406
2024,1,bahrain,kevin_magnussen,15,12,0,0,1,0,0,12,haas,0,7,1.3640000000000043,1.5297482195928858
2024,1,bahrain,ricciardo,14,13,0,0,1,0,0,13,rb,0,8,1.1129999999999995,1.2482476307968282
2024,1,bahrain,tsunoda,11,14,0,0,1,0,0,14,rb,0,8,0.9640000000000128,1.081141703583266
2024,1,bahrain,albon,13,15,0,0,1,0,0,15,williams,0,9,1.0560000000000116,1.1843212022654814
2024,1,bahrain,hulkenberg,10,16,0,0,1,1,0,16,haas,0,7,0.686000000000007,0.769360174956546
2024,1,bahrain,ocon,19,17,0,0,0,0,0,17,alpine,0,10,1.6280000000000143,1.8258285201592672
2024,1,bahrain,gasly,20,18,0,0,0,0,0,18,alpine,0,10,1.7830000000000155,1.9996635451130063
2024,1,bahrain,bottas,16,19,0,0,0,0,0,19,sauber,0,6,1.5910000000000082,1.7843324174283692
2024,1,bahrain,sargeant,18,20,0,0,0,0,0,20,williams,0,9,1.605000000000004,1.8000336454887078
2024,2,jeddah,max_verstappen,1,1,0,0,1,1,51,1,red_bull,87,1,0.0,0.0
2024,2,jeddah,perez,3,2,0,0,1,1,36,2,red_bull,87,1,0.33499999999999375,0.3829796963599641
2024,2,jeddah,leclerc,2,3,0,0,1,1,28,3,ferrari,49,2,0.3189999999999884,0.3646881287726167
2024,2,jeddah,piastri,5,4,0,0,1,1,16,5,mclaren,28,3,0.6169999999999902,0.7053685750868732
2024,2,jeddah,alonso,4,5,0,0,1,1,12,7,aston_martin,13,5,0.3739999999999952,0.4275653923541123
2024,2,jeddah,russell,7,6,0,0,1,1,18,4,mercedes,26,4,0.8439999999999941,0.9648801902322868
2024,2,jeddah,bearman,11,7,0,0,1,0,6,10,ferrari,49,2,1.1699999999999875,1.337570879824379
2024,2,jeddah,norris,6,8,0,0,1,1,12,8,mclaren,28,3,0.6599999999999966,0.7545271629778583
2024,2,jeddah,hamilton,8,9,0,0,1,1,8,9,mercedes,26,4,0.9879999999999995,1.1295042985183912
2024,2,jeddah,hulkenberg,15,10,0,0,1,0,1,11,haas,1,6,1.5829999999999984,1.8097219681726617
2024,2,jeddah,albon,12,11,0,0,1,0,0,13,williams,0,7,1.5079999999999956,1.723980245107004
2024,2,jeddah,kevin_magnussen,13,12,0,0,1,0,0,15,haas,1,6,1.5479999999999876,1.7697091640753504
2024,2,jeddah,ocon,17,13,0,0,0,0,0,17,alpine,0,10,2.002999999999986,2.289875617340398
2024,2,jeddah,sargeant,19,14,0,0,0,0,0,19,williams,0,7,2.053999999999988,2.3481799890250343
2024,2,jeddah,tsunoda,9,15,0,0,1,1,0,18,rb,0,9,1.0749999999999886,1.2289646972745372
2024,2,jeddah,ricciardo,14,16,0,0,1,0,0,16,rb,0,9,1.5529999999999973,1.7754252789464076
2024,2,jeddah,bottas,16,17,0,0,0,0,0,20,sauber,0,8,1.7069999999999936,1.9514816169745597
2024,2,jeddah,zhou,20,18,0,0,0,0,0,14,sauber,0,8,,
2024,2,jeddah,stroll,10,19,0,0,1,1,1,12,aston_martin,13,5,0.7779999999999916,0.889427473934501
2024,2,jeddah,gasly,18,20,0,0,0,0,0,21,alpine,0,10,2.006999999999991,2.2944485092372346
2024,3,albert_park,sainz,2,1,0,0,1,1,40,4,ferrari,93,2,0.27000000000001023,0.3556609365738206
2024,3,albert_park,leclerc,4,2,-1,0,1,1,47,2,ferrari,93,2,0.38900000000001,0.5124152012119021
2024,3,albert_park,norris,3,3,-1,0,1,1,27,6,mclaren,55,3,0.4000000000000057,0.526905091220442
2024,3,albert_park,piastri,5,4,-1,0,1,1,28,5,mclaren,55,3,0.6570000000000107,0.8654416123295983
2024,3,albert_park,perez,6,5,3,1,1,1,46,3,red_bull,97,1,0.35900000000000887,0.47289731937036894
2024,3,albert_park,stroll,9,6,0,0,1,1,9,9,aston_martin,25,5,0.8650000000000091,1.1394322597642281
2024,3,albert_park,tsunoda,8,7,0,0,1,1,6,11,rb,6,6,0.8730000000000047,1.1499703615886148
2024,3,albert_park,alonso,10,8,0,0,1,1,16,8,aston_martin,25,5,0.7950000000000159,1.0472238688006508
2024,3,albert_park,hulkenberg,16,9,0,0,0,0,3,13,haas,4,7,2.061000000000007,2.71487848251335
2024,3,albert_park,kevin_magnussen,14,10,0,0,1,0,1,14,haas,4,7,1.5120000000000005,1.991701244813271
2024,3,albert_park,albon,12,11,0,0,1,0,0,15,williams,0,8,1.2150000000000034,1.6004742145820927
2024,3,albert_park,ricciardo,18,12,0,0,0,0,0,17,rb,6,6,2.170000000000016,2.8584601198709203
2024,3,albert_park,gasly,17,13,0,0,0,0,0,19,alpine,0,10,2.0670000000000073,2.7227820588816565
2024,3,albert_park,bottas,13,14,0,0,1,0,0,20,sauber,0,9,1.4250000000000114,1.877099387472847
2024,3,albert_park,zhou,19,15,0,0,0,0,0,16,sauber,0,9,2.2730000000000103,2.994138180860184
2024,3,albert_park,ocon,15,16,0,0,1,0,0,18,alpine,0,10,1.7020000000000124,2.241981163143003
2024,3,albert_park,russell,7,17,0,0,1,1,18,7,mercedes,26,4,0.8090000000000117,1.0656655469933662
2024,3,albert_park,hamilton,11,18,0,0,1,0,8,10,mercedes,26,4,1.045000000000016,1.376539550813427
2024,3,albert_park,max_verstappen,1,19,0,0,1,1,51,1,red_bull,97,1,0.0,0.0
2024,4,suzuka,max_verstappen,1,1,0,0,1,1,77,1,red_bull,141,1,0.0,0.0
2024,4,suzuka,perez,2,2,0,0,1,1,64,2,red_bull,141,1,0.0660000000000025,0.0748324772951392
2024,4,suzuka,sainz,4,3,0,0,1,1,55,4,ferrari,120,2,0.48499999999999943,0.5499053255779707
2024,4,suzuka,leclerc,8,4,0,0,1,1,59,3,ferrari,120,2,0.5889999999999986,0.6678231685884883
2024,4,suzuka,norris,3,5,0,0,1,1,37,5,mclaren,69,3,0.2920000000000016,0.33107702076033974
2024,4,suzuka,alonso,5,6,0,0,1,1,24,8,aston_martin,33,5,0.4890000000000043,0.5544406272322222
2024,4,suzuka,russell,9,7,0,0,1,1,24,7,mercedes,34,4,0.8109999999999928,0.9195324103994373
2024,4,suzuka,piastri,6,8,0,0,1,1,32,6,mclaren,69,3,0.5630000000000024,0.6383437078358645
2024,4,suzuka,hamilton,7,9,0,0,1,1,10,9,mercedes,34,4,0.5689999999999884,0.6451466603172307
2024,4,suzuka,tsunoda,10,10,0,0,1,1,7,11,rb,7,6,1.215999999999994,1.3787317028923773
2024,4,suzuka,hulkenberg,12,11,0,0,1,0,3,13,haas,4,7,1.296999999999997,1.4705715613909653
2024,4,suzuka,stroll,16,12,0,0,0,0,9,10,aston_martin,33,5,1.8269999999999982,2.07149903057926
2024,4,suzuka,kevin_magnussen,18,13,0,0,0,0,1,14,haas,4,7,1.9339999999999975,2.1928183498304943
2024,4,suzuka,bottas,13,14,0,0,1,0,0,20,sauber,0,9,1.3960000000000008,1.5828202773336963
2024,4,suzuka,ocon,15,15,0,0,1,0,0,18,alpine,0,10,1.6140000000000043,1.8299942174903938
2024,4,suzuka,gasly,17,16,0,0,0,0,0,19,alpine,0,10,1.921999999999997,2.1792124448677397
2024,4,suzuka,sargeant,19,17,0,0,0,0,0,21,williams,0,8,1.941999999999993,2.2018889531389974
2024,4,suzuka,zhou,20,18,0,0,0,0,0,16,sauber,0,9,1.945999999999998,2.206424254793249
2024,4,suzuka,ricciardo,11,19,0,0,1,0,0,17,rb,7,6,1.2750000000000057,1.445627402292593
2024,4,suzuka,albon,14,20,0,0,1,0,0,15,williams,0,8,1.516999999999996,1.7200131523747997
2024,5,shanghai,max_verstappen,1,1,0,0,1,1,110,1,red_bull,195,1,0.0,0.0
2024,5,shanghai,norris,4,2,0,0,1,1,58,5,mclaren,96,3,0.5049999999999955,0.5391842835789085
2024,5,shanghai,perez,2,3,0,0,1,1,85,2,red_bull,195,1,0.32200000000000273,0.34379671150972513
2024,5,shanghai,leclerc,6,4,0,0,1,1,76,3,ferrari,151,2,0.6290000000000049,0.6715780482596578
2024,5,shanghai,sainz,7,5,0,0,1,1,69,4,ferrari,151,2,0.6370000000000005,0.6801195814648775
2024,5,shanghai,russell,8,6,0,0,1,1,33,7,mercedes,52,4,0.7729999999999961,0.8253256459534342
2024,5,shanghai,alonso,3,7,0,0,1,1,31,8,aston_martin,40,5,0.48799999999999955,0.5210335255178222
2024,5,shanghai,piastri,5,8,0,0,1,1,38,6,mclaren,96,3,0.6129999999999995,0.6544949818492407
2024,5,shanghai,hamilton,18,9,0,0,0,0,19,9,mercedes,52,4,1.913000000000011,2.0424941276959263
2024,5,shanghai,hulkenberg,9,10,0,0,1,1,4,13,haas,5,7,0.9440000000000026,1.0079009182148324
2024,5,shanghai,ocon,13,11,0,0,1,0,0,16,alpine,0,9,1.5630000000000024,1.6688020499679768
2024,5,shanghai,albon,14,12,0,0,1,0,0,15,williams,0,8,1.581000000000003,1.6880204996796877
2024,5,shanghai,gasly,15,13,0,0,1,0,0,19,alpine,0,9,1.6270000000000095,1.7371343156096675
2024,5,shanghai,zhou,16,14,0,0,0,0,0,17,sauber,0,10,1.8449999999999989,1.9698910954516258
2024,5,shanghai,stroll,11,15,0,0,1,0,9,10,aston_martin,40,5,1.1779999999999973,1.25774076446723
2024,5,shanghai,kevin_magnussen,17,16,0,0,0,0,1,14,haas,5,7,1.8559999999999945,1.9816357036087862
2024,5,shanghai,sargeant,20,17,0,0,0,0,0,21,williams,0,8,2.6980000000000075,2.88063207345719
2024,5,shanghai,ricciardo,12,18,0,0,1,0,0,18,rb,7,6,1.274000000000001,1.360239162929755
2024,5,shanghai,tsunoda,19,19,0,0,0,0,7,11,rb,7,6,2.0860000000000127,2.2272047832586184
2024,5,shanghai,bottas,10,20,0,0,1,1,0,20,sauber,0,10,1.0049999999999955,1.073030108904538
2024,6,miami,norris,5,1,0,0,1,1,83,4,mclaren,124,3,0.35299999999999443,0.40462626517348
2024,6,miami,max_verstappen,1,2,0,0,1,1,136,1,red_bull,239,1,0.0,0.0
2024,6,miami,leclerc,2,3,0,0,1,1,98,3,ferrari,187,2,0.14100000000000534,0.16162125606080657
2024,6,miami,perez,4,4,0,0,1,1,103,2,red_bull,239,1,0.2190000000000083,0.25102875941358516
